Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incidence_Rate,Case-Fatality_Ratio
Azad Jammu and Kashmir,Pakistan,3/14/2021 5:25,34.027401,73.947253,10952,320,9864,768,"Azad Jammu and Kashmir, Pakistan",270.7295211,2.92184076
Balochistan,Pakistan,3/14/2021 5:25,28.328492,65.898403,19206,202,18868,136,"Balochistan, Pakistan",155.5846177,1.05175466
Gilgit-Baltistan,Pakistan,3/14/2021 5:25,35.792146,74.982138,4960,103,4856,1,"Gilgit-Baltistan, Pakistan",489.3526338,2.076612903
Islamabad,Pakistan,3/14/2021 5:25,33.665087,73.121219,47710,524,44043,3143,"Islamabad, Pakistan",2377.686921,1.098302243
Khyber Pakhtunkhwa,Pakistan,3/14/2021 5:25,34.485332,72.09169,75725,2153,70514,3058,"Khyber Pakhtunkhwa, Pakistan",248.0885876,2.843182569
Punjab,Pakistan,3/14/2021 5:25,30.811346,72.139132,185468,5753,169752,9963,"Punjab, Pakistan",168.5882039,3.101882805
Sindh,Pakistan,3/14/2021 5:25,26.009446,68.776807,261179,4453,252674,4052,"Sindh, Pakistan",545.4177042,1.704960965
Azad Jammu and Kashmir,Pakistan,3/15/2021 5:25,34.027401,73.947253,11017,320,9926,771,"Azad Jammu and Kashmir, Pakistan",272.3362979,2.904601979
Balochistan,Pakistan,3/15/2021 5:25,28.328492,65.898403,19220,202,18881,137,"Balochistan, Pakistan",155.6980294,1.050988554
Gilgit-Baltistan,Pakistan,3/15/2021 5:25,35.792146,74.982138,4961,103,4856,2,"Gilgit-Baltistan, Pakistan",489.4512936,2.076194316
Islamabad,Pakistan,3/15/2021 5:25,33.665087,73.121219,48081,526,44152,3403,"Islamabad, Pakistan",2396.176165,1.09398723
Khyber Pakhtunkhwa,Pakistan,3/15/2021 5:25,34.485332,72.09169,76104,2159,70655,3290,"Khyber Pakhtunkhwa, Pakistan",249.3302591,2.83690739
Punjab,Pakistan,3/15/2021 5:25,30.811346,72.139132,186659,5769,170695,10195,"Punjab, Pakistan",169.6708087,3.090662652
Sindh,Pakistan,3/15/2021 5:25,26.009446,68.776807,261411,4458,252713,4240,"Sindh, Pakistan",545.9021877,1.705360524
Azad Jammu and Kashmir,Pakistan,3/16/2021 5:25,34.027401,73.947253,11089,322,9985,782,"Azad Jammu and Kashmir, Pakistan",274.1161121,2.903778519
Balochistan,Pakistan,3/16/2021 5:25,28.328492,65.898403,19233,202,18890,141,"Balochistan, Pakistan",155.8033403,1.050278168
Gilgit-Baltistan,Pakistan,3/16/2021 5:25,35.792146,74.982138,4961,103,4856,2,"Gilgit-Baltistan, Pakistan",489.4512936,2.076194316
Islamabad,Pakistan,3/16/2021 5:25,33.665087,73.121219,48495,526,44409,3560,"Islamabad, Pakistan",2416.808368,1.084647902
Khyber Pakhtunkhwa,Pakistan,3/16/2021 5:25,34.485332,72.09169,76379,2169,70861,3349,"Khyber Pakhtunkhwa, Pakistan",250.2312081,2.839785805
Punjab,Pakistan,3/16/2021 5:25,30.811346,72.139132,188225,5812,171156,11257,"Punjab, Pakistan",171.094284,3.087793864
Sindh,Pakistan,3/16/2021 5:25,26.009446,68.776807,261582,4461,252857,4264,"Sindh, Pakistan",546.2592854,1.705392573
Azad Jammu and Kashmir,Pakistan,3/17/2021 5:25,34.027401,73.947253,11161,322,10045,794,"Azad Jammu and Kashmir, Pakistan",275.8959264,2.885046143
Balochistan,Pakistan,3/17/2021 5:25,28.328492,65.898403,19247,202,18896,149,"Balochistan, Pakistan",155.9167519,1.04951421
Gilgit-Baltistan,Pakistan,3/17/2021 5:25,35.792146,74.982138,4965,103,4856,6,"Gilgit-Baltistan, Pakistan",489.8459328,2.074521652
Islamabad,Pakistan,3/17/2021 5:25,33.665087,73.121219,48938,529,44636,3773,"Islamabad, Pakistan",2438.885821,1.080959582
Khyber Pakhtunkhwa,Pakistan,3/17/2021 5:25,34.485332,72.09169,76819,2179,71104,3536,"Khyber Pakhtunkhwa, Pakistan",251.6727264,2.836537836
Punjab,Pakistan,3/17/2021 5:25,30.811346,72.139132,189362,5853,173289,10220,"Punjab, Pakistan",172.1278035,3.09090525
Sindh,Pakistan,3/17/2021 5:25,26.009446,68.776807,261823,4468,253041,4314,"Sindh, Pakistan",546.7625635,1.706496374
Azad Jammu and Kashmir,Pakistan,3/18/2021 5:26,34.027401,73.947253,11264,328,10106,830,"Azad Jammu and Kashmir, Pakistan",278.4420495,2.911931818
Balochistan,Pakistan,3/18/2021 5:26,28.328492,65.898403,19269,202,18908,159,"Balochistan, Pakistan",156.0949703,1.048315948
Gilgit-Baltistan,Pakistan,3/18/2021 5:26,35.792146,74.982138,4965,103,4856,6,"Gilgit-Baltistan, Pakistan",489.8459328,2.074521652
Islamabad,Pakistan,3/18/2021 5:26,33.665087,73.121219,49476,531,44828,4117,"Islamabad, Pakistan",2465.697717,1.073247635
Khyber Pakhtunkhwa,Pakistan,3/18/2021 5:26,34.485332,72.09169,77443,2188,71297,3958,"Khyber Pakhtunkhwa, Pakistan",253.7170616,2.825303772
Punjab,Pakistan,3/18/2021 5:26,30.811346,72.139132,191186,5896,174269,11021,"Punjab, Pakistan",173.7857978,3.083907818
Sindh,Pakistan,3/18/2021 5:26,26.009446,68.776807,262207,4469,253237,4501,"Sindh, Pakistan",547.5644672,1.704378602
Azad Jammu and Kashmir,Pakistan,3/19/2021 5:26,34.027401,73.947253,11377,328,10178,871,"Azad Jammu and Kashmir, Pakistan",281.2353691,2.883009581
Balochistan,Pakistan,3/19/2021 5:26,28.328492,65.898403,19290,202,18910,178,"Balochistan, Pakistan",156.2650878,1.047174702
Gilgit-Baltistan,Pakistan,3/19/2021 5:26,35.792146,74.982138,4967,103,4856,8,"Gilgit-Baltistan, Pakistan",490.0432525,2.07368633
Islamabad,Pakistan,3/19/2021 5:26,33.665087,73.121219,50096,536,44976,4584,"Islamabad, Pakistan",2496.596185,1.069945704
Khyber Pakhtunkhwa,Pakistan,3/19/2021 5:26,34.485332,72.09169,77972,2196,71518,4258,"Khyber Pakhtunkhwa, Pakistan",255.4501598,2.816395629
Punjab,Pakistan,3/19/2021 5:26,30.811346,72.139132,193054,5919,174566,12569,"Punjab, Pakistan",175.4837876,3.065981539
Sindh,Pakistan,3/19/2021 5:26,26.009446,68.776807,262503,4473,253310,4720,"Sindh, Pakistan",548.1826012,1.703980526
Azad Jammu and Kashmir,Pakistan,3/20/2021 5:25,34.027401,73.947253,11483,330,10242,911,"Azad Jammu and Kashmir, Pakistan",283.8556511,2.873813463
Balochistan,Pakistan,3/20/2021 5:25,28.328492,65.898403,19306,203,18919,184,"Balochistan, Pakistan",156.3947011,1.051486584
Gilgit-Baltistan,Pakistan,3/20/2021 5:25,35.792146,74.982138,4967,103,4856,8,"Gilgit-Baltistan, Pakistan",490.0432525,2.07368633
Islamabad,Pakistan,3/20/2021 5:25,33.665087,73.121219,50843,539,45161,5143,"Islamabad, Pakistan",2533.823855,1.060126271
Khyber Pakhtunkhwa,Pakistan,3/20/2021 5:25,34.485332,72.09169,78653,2202,71861,4590,"Khyber Pakhtunkhwa, Pakistan",257.6812371,2.79963892
Punjab,Pakistan,3/20/2021 5:25,30.811346,72.139132,195087,5944,175265,13878,"Punjab, Pakistan",177.3317603,3.046845766
Sindh,Pakistan,3/20/2021 5:25,26.009446,68.776807,262796,4478,253456,4862,"Sindh, Pakistan",548.7944704,1.703983318
Azad Jammu and Kashmir,Pakistan,3/21/2021 5:25,34.027401,73.947253,11609,333,10296,980,"Azad Jammu and Kashmir, Pakistan",286.970326,2.868464123
Balochistan,Pakistan,3/21/2021 5:25,28.328492,65.898403,19327,203,18925,199,"Balochistan, Pakistan",156.5648187,1.050344078
Gilgit-Baltistan,Pakistan,3/21/2021 5:25,35.792146,74.982138,4972,103,4856,13,"Gilgit-Baltistan, Pakistan",490.5365515,2.071600965
Islamabad,Pakistan,3/21/2021 5:25,33.665087,73.121219,51414,543,45381,5490,"Islamabad, Pakistan",2562.280347,1.056132571
Khyber Pakhtunkhwa,Pakistan,3/21/2021 5:25,34.485332,72.09169,79245,2208,72111,4926,"Khyber Pakhtunkhwa, Pakistan",259.6207346,2.786295665
Punjab,Pakistan,3/21/2021 5:25,30.811346,72.139132,197177,5974,176699,14504,"Punjab, Pakistan",179.2315455,3.029765135
Sindh,Pakistan,3/21/2021 5:25,26.009446,68.776807,263058,4479,253584,4995,"Sindh, Pakistan",549.3416026,1.702666332
Azad Jammu and Kashmir,Pakistan,3/22/2021 5:25,34.027401,73.947253,11704,336,10355,1013,"Azad Jammu and Kashmir, Pakistan",289.3186921,2.870813397
Balochistan,Pakistan,3/22/2021 5:25,28.328492,65.898403,19342,203,18941,198,"Balochistan, Pakistan",156.6863312,1.049529521
Gilgit-Baltistan,Pakistan,3/22/2021 5:25,35.792146,74.982138,4972,103,4856,13,"Gilgit-Baltistan, Pakistan",490.5365515,2.071600965
Islamabad,Pakistan,3/22/2021 5:25,33.665087,73.121219,52086,545,45636,5905,"Islamabad, Pakistan",2595.770299,1.046346427
Khyber Pakhtunkhwa,Pakistan,3/22/2021 5:25,34.485332,72.09169,80037,2215,72322,5500,"Khyber Pakhtunkhwa, Pakistan",262.2154676,2.767470045
Punjab,Pakistan,3/22/2021 5:25,30.811346,72.139132,199040,5982,177698,15360,"Punjab, Pakistan",180.9249903,3.005426045
Sindh,Pakistan,3/22/2021 5:25,26.009446,68.776807,263290,4479,253730,5081,"Sindh, Pakistan",549.8260861,1.701166015
Azad Jammu and Kashmir,Pakistan,3/23/2021 5:26,34.027401,73.947253,11792,338,10406,1048,"Azad Jammu and Kashmir, Pakistan",291.4940206,2.866350068
Balochistan,Pakistan,3/23/2021 5:26,28.328492,65.898403,19347,203,18958,186,"Balochistan, Pakistan",156.7268353,1.049258283
Gilgit-Baltistan,Pakistan,3/23/2021 5:26,35.792146,74.982138,4974,103,4856,15,"Gilgit-Baltistan, Pakistan",490.7338711,2.070767994
Islamabad,Pakistan,3/23/2021 5:26,33.665087,73.121219,52676,548,45818,6310,"Islamabad, Pakistan",2625.173679,1.040321968
Khyber Pakhtunkhwa,Pakistan,3/23/2021 5:26,34.485332,72.09169,80519,2225,72500,5794,"Khyber Pakhtunkhwa, Pakistan",263.7945855,2.763322942
Punjab,Pakistan,3/23/2021 5:26,30.811346,72.139132,200969,6039,178898,16032,"Punjab, Pakistan",182.6784283,3.004941061
Sindh,Pakistan,3/23/2021 5:26,26.009446,68.776807,263464,4479,253835,5150,"Sindh, Pakistan",550.1894487,1.700042511
Azad Jammu and Kashmir,Pakistan,3/24/2021 5:25,34.027401,73.947253,11946,339,10459,1148,"Azad Jammu and Kashmir, Pakistan",295.3008455,2.837769965
Balochistan,Pakistan,3/24/2021 5:25,28.328492,65.898403,19374,203,18975,196,"Balochistan, Pakistan",156.9455579,1.047796015
Gilgit-Baltistan,Pakistan,3/24/2021 5:25,35.792146,74.982138,4975,103,4856,16,"Gilgit-Baltistan, Pakistan",490.8325309,2.070351759
Islamabad,Pakistan,3/24/2021 5:25,33.665087,73.121219,53136,552,46067,6517,"Islamabad, Pakistan",2648.098349,1.038843722
Khyber Pakhtunkhwa,Pakistan,3/24/2021 5:25,34.485332,72.09169,81204,2238,72948,6018,"Khyber Pakhtunkhwa, Pakistan",266.0387675,2.756021871
Punjab,Pakistan,3/24/2021 5:25,30.811346,72.139132,202743,6048,178942,17753,"Punjab, Pakistan",184.2909732,2.983086962
Sindh,Pakistan,3/24/2021 5:25,26.009446,68.776807,263664,4482,253981,5201,"Sindh, Pakistan",550.6071069,1.69989077
Azad Jammu and Kashmir,Pakistan,3/25/2021 5:27,34.027401,73.947253,12016,339,10511,1166,"Azad Jammu and Kashmir, Pakistan",297.0312204,2.821238349
Balochistan,Pakistan,3/25/2021 5:27,28.328492,65.898403,19395,205,18986,204,"Balochistan, Pakistan",157.1156754,1.056973447
Gilgit-Baltistan,Pakistan,3/25/2021 5:27,35.792146,74.982138,4977,103,4858,16,"Gilgit-Baltistan, Pakistan",491.0298505,2.069519791
Islamabad,Pakistan,3/25/2021 5:27,33.665087,73.121219,53684,554,46307,6823,"Islamabad, Pakistan",2675.408607,1.031964831
Khyber Pakhtunkhwa,Pakistan,3/25/2021 5:27,34.485332,72.09169,81787,2246,73171,6370,"Khyber Pakhtunkhwa, Pakistan",267.9487793,2.746157702
Punjab,Pakistan,3/25/2021 5:27,30.811346,72.139132,205314,6099,179895,19320,"Punjab, Pakistan",186.6279816,2.970571904
Sindh,Pakistan,3/25/2021 5:27,26.009446,68.776807,263815,4482,255247,4086,"Sindh, Pakistan",550.9224388,1.698917802
Azad Jammu and Kashmir,Pakistan,3/26/2021 5:26,34.027401,73.947253,12095,340,10575,1180,"Azad Jammu and Kashmir, Pakistan",298.9840721,2.811078958
Balochistan,Pakistan,3/26/2021 5:26,28.328492,65.898403,19427,205,19003,219,"Balochistan, Pakistan",157.3749021,1.055232409
Gilgit-Baltistan,Pakistan,3/26/2021 5:26,35.792146,74.982138,4983,103,4858,22,"Gilgit-Baltistan, Pakistan",491.6218093,2.067027895
Islamabad,Pakistan,3/26/2021 5:26,33.665087,73.121219,54347,555,46478,7314,"Islamabad, Pakistan",2708.450033,1.021215522
Khyber Pakhtunkhwa,Pakistan,3/26/2021 5:26,34.485332,72.09169,82677,2260,73481,6936,"Khyber Pakhtunkhwa, Pakistan",270.8645778,2.733529277
Punjab,Pakistan,3/26/2021 5:26,30.811346,72.139132,207765,6142,181351,20272,"Punjab, Pakistan",188.8559114,2.956224581
Sindh,Pakistan,3/26/2021 5:26,26.009446,68.776807,264062,4486,255399,4177,"Sindh, Pakistan",551.4382466,1.698843453
Azad Jammu and Kashmir,Pakistan,3/27/2021 5:25,34.027401,73.947253,12245,342,10631,1272,"Azad Jammu and Kashmir, Pakistan",302.6920185,2.792976725
Balochistan,Pakistan,3/27/2021 5:25,28.328492,65.898403,19453,205,19023,225,"Balochistan, Pakistan",157.5855237,1.053822033
Gilgit-Baltistan,Pakistan,3/27/2021 5:25,35.792146,74.982138,4990,103,4858,29,"Gilgit-Baltistan, Pakistan",492.312428,2.064128257
Islamabad,Pakistan,3/27/2021 5:25,33.665087,73.121219,55056,557,46623,7876,"Islamabad, Pakistan",2743.783926,1.011697181
Khyber Pakhtunkhwa,Pakistan,3/27/2021 5:25,34.485332,72.09169,83630,2274,74040,7316,"Khyber Pakhtunkhwa, Pakistan",273.9867756,2.719119933
Punjab,Pakistan,3/27/2021 5:25,30.811346,72.139132,210095,6190,182596,21309,"Punjab, Pakistan",190.9738537,2.946286204
Sindh,Pakistan,3/27/2021 5:25,26.009446,68.776807,264355,4487,255511,4357,"Sindh, Pakistan",552.0501158,1.697338806
Azad Jammu and Kashmir,Pakistan,3/28/2021 5:28,34.027401,73.947253,12367,344,10689,1334,"Azad Jammu and Kashmir, Pakistan",305.7078148,2.781596183
Balochistan,Pakistan,3/28/2021 5:28,28.328492,65.898403,19497,206,19028,263,"Balochistan, Pakistan",157.9419604,1.056572806
Gilgit-Baltistan,Pakistan,3/28/2021 5:28,35.792146,74.982138,4999,103,4859,37,"Gilgit-Baltistan, Pakistan",493.2003662,2.060412082
Islamabad,Pakistan,3/28/2021 5:28,33.665087,73.121219,55594,559,46915,8120,"Islamabad, Pakistan",2770.595822,1.005504191
Khyber Pakhtunkhwa,Pakistan,3/28/2021 5:28,34.485332,72.09169,84609,2283,74470,7856,"Khyber Pakhtunkhwa, Pakistan",277.1941539,2.698294508
Punjab,Pakistan,3/28/2021 5:28,30.811346,72.139132,212918,6229,184297,22392,"Punjab, Pakistan",193.5399271,2.92553941
Sindh,Pakistan,3/28/2021 5:28,26.009446,68.776807,264607,4491,255671,4445,"Sindh, Pakistan",552.5763651,1.697234011
Azad Jammu and Kashmir,Pakistan,3/29/2021 4:28,34.027401,73.947253,12484,348,10760,1376,"Azad Jammu and Kashmir, Pakistan",308.600013,2.787568087
Balochistan,Pakistan,3/29/2021 4:28,28.328492,65.898403,19525,206,19046,273,"Balochistan, Pakistan",158.1687838,1.055057618
Gilgit-Baltistan,Pakistan,3/29/2021 4:28,35.792146,74.982138,5010,103,4859,48,"Gilgit-Baltistan, Pakistan",494.2856241,2.055888224
Islamabad,Pakistan,3/29/2021 4:28,33.665087,73.121219,56450,561,47064,8825,"Islamabad, Pakistan",2813.255642,0.993799823
Khyber Pakhtunkhwa,Pakistan,3/29/2021 4:28,34.485332,72.09169,85531,2301,74822,8408,"Khyber Pakhtunkhwa, Pakistan",280.2147902,2.690252657
Punjab,Pakistan,3/29/2021 4:28,30.811346,72.139132,215227,6246,185877,23104,"Punjab, Pakistan",195.6387806,2.902052252
Sindh,Pakistan,3/29/2021 4:28,26.009446,68.776807,264889,4491,255769,4629,"Sindh, Pakistan",553.1652631,1.695427141
Azad Jammu and Kashmir,Pakistan,3/30/2021 4:26,34.027401,73.947253,12549,350,10812,1387,"Azad Jammu and Kashmir, Pakistan",310.2067897,2.789066858
Balochistan,Pakistan,3/30/2021 4:26,28.328492,65.898403,19535,207,19067,261,"Balochistan, Pakistan",158.2497921,1.05963655
Gilgit-Baltistan,Pakistan,3/30/2021 4:26,35.792146,74.982138,5016,103,4867,46,"Gilgit-Baltistan, Pakistan",494.8775829,2.053429027
Islamabad,Pakistan,3/30/2021 4:26,33.665087,73.121219,57204,563,47271,9370,"Islamabad, Pakistan",2850.832166,0.984196909
Khyber Pakhtunkhwa,Pakistan,3/30/2021 4:26,34.485332,72.09169,86044,2319,75324,8401,"Khyber Pakhtunkhwa, Pakistan",281.8954695,2.695132723
Punjab,Pakistan,3/30/2021 4:26,30.811346,72.139132,217694,6319,186985,24390,"Punjab, Pakistan",197.8812542,2.902698283
Sindh,Pakistan,3/30/2021 4:26,26.009446,68.776807,265158,4495,255952,4711,"Sindh, Pakistan",553.7270133,1.695215683
Azad Jammu and Kashmir,Pakistan,3/31/2021 4:26,34.027401,73.947253,12663,352,10865,1446,"Azad Jammu and Kashmir, Pakistan",313.0248289,2.779752033
Balochistan,Pakistan,3/31/2021 4:26,28.328492,65.898403,19557,207,19090,260,"Balochistan, Pakistan",158.4280105,1.058444547
Gilgit-Baltistan,Pakistan,3/31/2021 4:26,35.792146,74.982138,5024,103,4867,54,"Gilgit-Baltistan, Pakistan",495.6668614,2.050159236
Islamabad,Pakistan,3/31/2021 4:26,33.665087,73.121219,57833,568,47458,9807,"Islamabad, Pakistan",2882.179159,0.982138226
Khyber Pakhtunkhwa,Pakistan,3/31/2021 4:26,34.485332,72.09169,87055,2342,76232,8481,"Khyber Pakhtunkhwa, Pakistan",285.2076856,2.690253288
Punjab,Pakistan,3/31/2021 4:26,30.811346,72.139132,220392,6365,188562,25465,"Punjab, Pakistan",200.3337041,2.888035863
Sindh,Pakistan,3/31/2021 4:26,26.009446,68.776807,265433,4497,256052,4884,"Sindh, Pakistan",554.3012933,1.694212852
Azad Jammu and Kashmir,Pakistan,4/1/2021 4:27,34.027401,73.947253,12805,355,10945,1505,"Azad Jammu and Kashmir, Pakistan",316.5350181,2.772354549
Balochistan,Pakistan,4/1/2021 4:27,28.328492,65.898403,19576,208,19106,262,"Balochistan, Pakistan",158.5819263,1.062525541
Gilgit-Baltistan,Pakistan,4/1/2021 4:27,35.792146,74.982138,5033,103,4867,63,"Gilgit-Baltistan, Pakistan",496.5547996,2.046493145
Islamabad,Pakistan,4/1/2021 4:27,33.665087,73.121219,58557,572,47584,10401,"Islamabad, Pakistan",2918.260596,0.976825999
Khyber Pakhtunkhwa,Pakistan,4/1/2021 4:27,34.485332,72.09169,88099,2363,76640,9096,"Khyber Pakhtunkhwa, Pakistan",288.6280156,2.682209787
Punjab,Pakistan,4/1/2021 4:27,30.811346,72.139132,223181,6427,189856,26898,"Punjab, Pakistan",202.8688719,2.879725425
Sindh,Pakistan,4/1/2021 4:27,26.009446,68.776807,265680,4502,256276,4902,"Sindh, Pakistan",554.8171011,1.694519723
Azad Jammu and Kashmir,Pakistan,4/2/2021 4:20,34.027401,73.947253,12984,358,11019,1607,"Azad Jammu and Kashmir, Pakistan",320.959834,2.75723968
Balochistan,Pakistan,4/2/2021 4:20,28.328492,65.898403,19610,209,19122,279,"Balochistan, Pakistan",158.8573547,1.065782764
Gilgit-Baltistan,Pakistan,4/2/2021 4:20,35.792146,74.982138,5045,103,4867,75,"Gilgit-Baltistan, Pakistan",497.7387173,2.041625372
Islamabad,Pakistan,4/2/2021 4:20,33.665087,73.121219,59401,572,48050,10779,"Islamabad, Pakistan",2960.322381,0.962946752
Khyber Pakhtunkhwa,Pakistan,4/2/2021 4:20,34.485332,72.09169,89255,2382,77166,9707,"Khyber Pakhtunkhwa, Pakistan",292.4152775,2.668758053
Punjab,Pakistan,4/2/2021 4:20,30.811346,72.139132,225953,6485,190597,28871,"Punjab, Pakistan",205.3885869,2.870065899
Sindh,Pakistan,4/2/2021 4:20,26.009446,68.776807,265917,4504,256384,5029,"Sindh, Pakistan",555.312026,1.693761587
Azad Jammu and Kashmir,Pakistan,4/3/2021 4:20,34.027401,73.947253,13176,363,11098,1607,"Azad Jammu and Kashmir, Pakistan",320.959834,2.75723968
Balochistan,Pakistan,4/3/2021 4:20,28.328492,65.898403,19679,211,19136,279,"Balochistan, Pakistan",158.8573547,1.065782764
Gilgit-Baltistan,Pakistan,4/3/2021 4:20,35.792146,74.982138,5045,103,4879,75,"Gilgit-Baltistan, Pakistan",497.7387173,2.041625372
Islamabad,Pakistan,4/3/2021 4:20,33.665087,73.121219,60197,574,48481,10779,"Islamabad, Pakistan",2960.322381,0.962946752
Khyber Pakhtunkhwa,Pakistan,4/3/2021 4:20,34.485332,72.09169,90262,2417,77166,9707,"Khyber Pakhtunkhwa, Pakistan",292.4152775,2.668758053
Punjab,Pakistan,4/3/2021 4:20,30.811346,72.139132,228356,6523,192452,28871,"Punjab, Pakistan",205.3885869,2.870065899
Sindh,Pakistan,4/3/2021 4:20,26.009446,68.776807,266173,4506,256479,5029,"Sindh, Pakistan",555.312026,1.693761587
Azad Jammu and Kashmir,Pakistan,4/4/2021 4:20,34.027401,73.947253,13321,364,11186,1771,"Azad Jammu and Kashmir, Pakistan",329.2903535,2.732527588
Balochistan,Pakistan,4/4/2021 4:20,28.328492,65.898403,19734,211,19143,380,"Balochistan, Pakistan",159.8618581,1.069220634
Gilgit-Baltistan,Pakistan,4/4/2021 4:20,35.792146,74.982138,5052,103,4879,70,"Gilgit-Baltistan, Pakistan",498.4293359,2.038796516
Islamabad,Pakistan,4/4/2021 4:20,33.665087,73.121219,60911,579,48933,11399,"Islamabad, Pakistan",3035.5751,0.950567221
Khyber Pakhtunkhwa,Pakistan,4/4/2021 4:20,34.485332,72.09169,91439,2440,78290,10709,"Khyber Pakhtunkhwa, Pakistan",299.5704505,2.66844563
Punjab,Pakistan,4/4/2021 4:20,30.811346,72.139132,231073,6572,193985,30516,"Punjab, Pakistan",210.0426059,2.844122853
Sindh,Pakistan,4/4/2021 4:20,26.009446,68.776807,266378,4509,256642,5227,"Sindh, Pakistan",556.2747281,1.692707356
Azad Jammu and Kashmir,Pakistan,4/5/2021 4:20,34.027401,73.947253,13446,371,11260,1815,"Azad Jammu and Kashmir, Pakistan",332.3803087,2.759184888
Balochistan,Pakistan,4/5/2021 4:20,28.328492,65.898403,19785,211,19162,412,"Balochistan, Pakistan",160.2750006,1.066464493
Gilgit-Baltistan,Pakistan,4/5/2021 4:20,35.792146,74.982138,5059,103,4890,66,"Gilgit-Baltistan, Pakistan",499.1199545,2.035975489
Islamabad,Pakistan,4/5/2021 4:20,33.665087,73.121219,61552,583,49378,11591,"Islamabad, Pakistan",3067.520129,0.947166623
Khyber Pakhtunkhwa,Pakistan,4/5/2021 4:20,34.485332,72.09169,92423,2457,78880,11086,"Khyber Pakhtunkhwa, Pakistan",302.7942097,2.658429179
Punjab,Pakistan,4/5/2021 4:20,30.811346,72.139132,233348,6587,195684,31077,"Punjab, Pakistan",212.1105538,2.822822565
Sindh,Pakistan,4/5/2021 4:20,26.009446,68.776807,266618,4509,256706,5403,"Sindh, Pakistan",556.7759179,1.691183641
Azad Jammu and Kashmir,Pakistan,4/6/2021 4:20,34.027401,73.947253,13529,372,11332,1825,"Azad Jammu and Kashmir, Pakistan",334.432039,2.749648902
Balochistan,Pakistan,4/6/2021 4:20,28.328492,65.898403,19855,211,19185,459,"Balochistan, Pakistan",160.842059,1.062704608
Gilgit-Baltistan,Pakistan,4/6/2021 4:20,35.792146,74.982138,5061,103,4890,68,"Gilgit-Baltistan, Pakistan",499.3172741,2.035170915
Islamabad,Pakistan,4/6/2021 4:20,33.665087,73.121219,62211,584,49839,11788,"Islamabad, Pakistan",3100.36221,0.938740737
Khyber Pakhtunkhwa,Pakistan,4/6/2021 4:20,34.485332,72.09169,93033,2469,79030,11534,"Khyber Pakhtunkhwa, Pakistan",304.7926784,2.653897004
Punjab,Pakistan,4/6/2021 4:20,30.811346,72.139132,235569,6675,196985,31909,"Punjab, Pakistan",214.1294164,2.833564688
Sindh,Pakistan,4/6/2021 4:20,26.009446,68.776807,266926,4510,256897,5519,"Sindh, Pakistan",557.4191115,1.689606857
Azad Jammu and Kashmir,Pakistan,4/7/2021 4:20,34.027401,73.947253,13713,380,11409,1924,"Azad Jammu and Kashmir, Pakistan",338.9804532,2.771093123
